,wav,130,135,140,145
358,7765.76,67071.12753589793,66733.05236536969,66348.78250530525,65827.91498528153
359,7765.81,67049.62288729593,66756.06957721598,66340.51162793019,66027.11230037607
360,7765.86,66990.02697259944,66800.14415227296,66418.99375070365,66189.5208256573
361,7765.91,66888.74720013188,66802.91852528542,66500.04847013712,66252.72816334754
362,7765.92,66868.73547593904,66796.41380830127,66514.12652998249,66248.92324246989
363,7765.96,66833.89429777801,66777.55424364972,66569.2273927298,66321.39661769645
364,7766.01,66845.50291373847,66669.15711652591,66650.43897377422,66434.5907982619
365,7766.06,66874.8628891141,66592.50480923329,66693.07077536508,66508.30411785905
366,7766.11,66856.58251665451,66625.26339996682,66676.85544749469,66524.85409185465
367,7766.16,66825.33462316153,66723.82957994651,66617.02403791122,66492.75459407366
368,7766.21,66853.63524017077,66796.60670313565,66567.15981462381,66417.31753292642
369,7766.26,66908.02499694427,66783.88916258812,66539.22151882338,66318.92333080266
370,7766.31,66955.48758725311,66799.69876799322,66513.67803527569,66236.16571178031
371,7766.36,66965.94256654469,66797.70797724246,66457.58169452685,66184.64080739603
372,7766.41,66927.47651977168,66742.288527491,66412.12937890059,66173.08927711174
373,7766.46,66844.84147577024,66672.47185750873,66387.90320363973,66149.53442825272
374,7766.51,66736.70541996107,66575.24841371781,66365.21713576437,66101.0375386034
375,7766.56,66641.66673228383,66493.01404164078,66317.29584599171,66093.05889372456
376,7766.61,66541.31266279337,66355.78075657708,66254.53541338853,66124.7126636983
377,7766.66,66453.76570119956,66285.16342744818,66184.9240007141,66144.86871268117
378,7766.71,66337.07329501229,66214.89391042809,66135.6495052416,66238.65479559773
379,7766.73,66278.39461403727,66172.06933007906,66104.93097236523,66292.37505903399
380,7766.76,66188.61693406529,66132.71256428375,66078.65785648786,66346.71410227417
381,7766.81,66019.02527553761,66052.02467908998,66073.68442545545,66399.52821295327
382,7766.83,65930.35961418865,66034.84876258395,66112.05275906519,66403.53929125168
383,7766.86,65833.06521296421,65982.99525708682,66200.71360156547,66388.65527151775
384,7766.91,65690.19530029164,65885.93267646372,66291.36502706693,66378.99633688349
385,7766.96,65613.54462832911,65827.70282722701,66312.03809628004,66400.18576209292
386,7767.01,65557.25847271309,65874.90817501268,66266.69725558304,66438.31119856401
387,7767.06,65581.27019104439,65934.57790047533,66199.67538967308,66444.6081081143
388,7767.07,65599.49068101491,65932.52961839951,66184.77312346322,66443.06691159624
389,7767.11,65797.72843618826,65906.63966735537,66142.15517964159,66390.25111728434
390,7767.16,66011.88342535439,65898.85966863307,66112.1591751989,66306.32888401064
391,7767.21,66167.31330319568,65997.22184378338,66076.5163768182,66222.49112467872
392,7767.26,66272.00328200634,66147.65274840439,66017.53488510667,66160.86393387885
393,7767.31,66355.83514462113,66278.99579571706,66009.76855642699,66073.80394365756
394,7767.35,66416.45714482677,66320.56490435622,66092.07864449643,66004.31735045314
395,7767.36,66429.7605704398,66340.90675389413,66115.61437100139,65996.66957885896
396,7767.41,66485.3013968149,66397.5564166651,66210.14700866751,65983.59746639486
397,7767.46,66495.61805845138,66429.54287912231,66229.27650607734,66053.59916637819
398,7767.51,66492.02062714906,66490.42900961802,66287.68174665466,66161.7499385518
399,7767.56,66503.55382872776,66460.18918940173,66376.85250059275,66281.13449601489
400,7767.61,66540.91979610597,66388.54820482565,66438.27664459786,66382.03533761522
401,7767.66,66577.268275138,66433.13941546794,66481.37128045899,66441.86045844572
402,7767.71,66512.93157567955,66481.07053259085,66526.89777001877,66471.89013073909
403,7767.76,66453.47817999455,66543.27085640111,66543.21692563826,66500.12564463471
404,7767.81,66449.63353647833,66595.52075388738,66555.72746876391,66545.97412731098
405,7767.86,66497.91246302261,66614.90717014161,66551.32612232366,66597.49010618632
406,7767.91,66567.06461612409,66565.03058561811,66604.78768339608,66660.48249807226
407,7767.96,66644.4371393457,66544.65439830469,66656.0744279103,66683.42587145354
408,7768.01,66672.40991948362,66561.98603753268,66687.66546670416,66694.61367085484
409,7768.06,66655.73511285575,66648.90751500223,66680.10909239462,66709.41286543054
410,7768.11,66622.31788326704,66715.48341394596,66688.48297310749,66680.90726754018
411,7768.16,66608.11806410515,66786.19507273774,66709.69565931939,66563.90900199213
412,7768.21,66632.03665710836,66802.73933030892,66739.70149149727,66453.30120074048
413,7768.26,66669.71437524263,66749.41815123508,66705.07235458921,66357.1377525402
414,7768.31,66686.11728561974,66714.52511781822,66600.00989419696,66291.6557856151
415,7768.36,66681.4869736773,66684.1788245465,66482.96301100183,66252.24849316469
416,7768.41,66642.1455626501,66582.1055620957,66326.44150504644,66212.1055116155
417,7768.46,66592.99283671052,66457.9034019674,66216.88481106673,66144.43592655186
418,7768.51,66564.13972448648,66328.87500378044,66148.85596231476,66043.49751706052
419,7768.56,66478.13730440708,66136.90529519663,66068.30272975394,65933.39330942041
420,7768.61,66410.23754966071,66036.71246223006,65987.411315984,65840.13685027065
421,7768.66,66309.76196667379,66019.18227964138,65881.35609102983,65773.62281956224
422,7768.71,66224.52836401782,66008.82296655257,65743.87629179974,65733.55128680867
423,7768.76,66179.08564176182,65966.46755364799,65678.24527534298,65715.9924075507
424,7768.81,66106.8274306398,65890.68346516877,65664.0009612034,65709.18147948742
425,7768.85,66016.87554752642,65822.71925748585,65680.96647411471,65716.51013779783
426,7768.86,65984.43979471363,65817.22534471464,65681.19275433208,65728.31736956554
427,7768.91,65814.65458059944,65762.79835560016,65725.06199300193,65755.635890889
428,7768.96,65660.03161429611,65719.58783639144,65787.9646418006,65782.8882934309
429,7769.01,65596.06119278363,65620.41081546737,65850.64758829435,65822.35094904953
430,7769.06,65585.74166024623,65561.65460485341,65844.32933888338,65864.67183348363
431,7769.11,65560.95485560776,65609.52675199132,65812.71637278529,65910.63088453971
432,7769.16,65561.90143309748,65705.84716843993,65750.02955408848,65924.09379220555
433,7769.21,65600.53560495946,65708.79270727902,65726.1244872095,65915.818289199
434,7769.26,65641.36827064799,65707.22367639549,65745.54375841857,65870.17017288035
435,7769.31,65631.17449877305,65712.9230159328,65785.59868949995,65794.54495462932
436,7769.36,65543.7366539536,65751.76434871464,65802.3425293676,65774.59576974656
437,7769.41,65417.54333113983,65754.5289384094,65792.12487667496,65826.91719335667
438,7769.46,65294.02718763785,65717.94205278117,65780.02193230932,65863.11378538304
439,7769.51,65166.422294968135,65620.38099424103,65802.22923539871,65874.38686685974
440,7769.56,65074.6241384433,65461.27516186774,65820.03311229179,65888.33319093406
441,7769.61,65031.39113742087,65283.20949411414,65757.64857177419,65885.85206764696
442,7769.66,64984.78362512532,65206.57307263125,65664.85842650333,65857.70989843972
443,7769.71,64943.296074810736,65180.891626208104,65540.68176844425,65805.71700764762
444,7769.71,64943.296074810736,65180.891626208104,65540.68176844425,65805.71700764762
445,7769.76,64968.04663817446,65137.89948794557,65395.11044744302,65757.2662543442
446,7769.81,65014.30821149904,65120.218288148586,65263.257050953325,65663.75054502924
447,7769.86,65002.85998658889,65111.15049208673,65216.16691559291,65515.540076144636
448,7769.91,64993.1289249182,65127.659327375855,65219.675844037425,65361.11703107482
449,7769.96,65029.700183023895,65074.379798043316,65193.46619870749,65248.77664127149
450,7770.01,65074.727003640706,65052.057315394144,65161.03426081676,65179.79635670974
451,7770.06,65076.30546111321,65101.804780542196,65132.77679025595,65120.53749297295
452,7770.11,65066.53405359146,65142.45774219984,65077.05920354263,65058.345756280825
453,7770.16,65065.8770027409,65146.521117948854,65025.45465832428,65014.991295231106
454,7770.21,65013.434716056014,65116.76198630023,65002.65710989614,64957.84840977082
455,7770.26,64940.17845347933,65049.70288214625,64997.54316102589,64876.382393171676
456,7770.31,64816.267163635086,64977.72674751775,64973.8975980368,64847.685052045104
457,7770.36,64650.83996224088,64878.31153989639,64922.91496779972,64831.479597567704
458,7770.41,64535.39399576764,64777.32316687588,64830.42534058499,64760.83707416617
459,7770.44,64474.926659938974,64678.04795451959,64797.173960163585,64706.540492509914
460,7770.46,64457.19955348866,64589.94903693859,64765.42832551169,64683.036094119096
461,7770.51,64418.06225653886,64406.303876296864,64640.49772851949,64692.092388550445
462,7770.56,64384.92682566618,64321.6923615571,64456.82927810429,64722.760465515916
463,7770.61,64378.3631250858,64296.559790299216,64297.98685791165,64706.526488233474
464,7770.66,64382.81035268967,64190.13481172642,64263.387232244575,64666.93103201403
465,7770.71,64448.95231390689,64114.03932017221,64280.27508182034,64594.1604227524
466,7770.76,64481.53294015901,64155.4993840785,64314.95919570192,64548.88733071425
467,7770.81,64448.279585875884,64310.27431500304,64320.95718933306,64559.12959503324
468,7770.86,64482.24590062036,64458.17262585906,64410.90703851472,64595.093738812786
469,7770.91,64592.065173392504,64566.11945918275,64531.743973698976,64617.57624115537
470,7770.96,64758.51952007489,64660.068132351815,64676.660738216684,64657.70196808206
471,7771.01,64842.88165650831,64799.26513839428,64801.77700451474,64721.01765544487
472,7771.04,64879.653599413985,64898.5258160162,64861.80824609033,64756.03729895533
473,7771.06,64886.13631974069,64962.3009825566,64897.621111820146,64776.05262504472
474,7771.11,64957.0079928835,65109.4674434457,65008.85639247626,64836.015979127216
475,7771.16,65047.024919918455,65170.10079640121,65096.715659399684,64887.70610579924
476,7771.21,65162.72495667756,65222.57859595311,65163.86716733565,64954.37835290803
477,7771.26,65246.698545680985,65260.91618185795,65188.25561774265,65035.715446220136
478,7771.31,65272.18273238407,65285.95320599354,65193.01476219231,65131.47592166912
479,7771.36,65282.99518338773,65322.57631207557,65223.200433397986,65231.066249879324
480,7771.41,65267.61228088545,65309.37225235443,65244.802743454624,65314.850235248516
481,7771.46,65209.30967931157,65274.83896243532,65310.8494713722,65414.53755141284
482,7771.51,65144.03490420844,65263.90115317877,65383.253597702584,65522.777942133056
483,7771.56,65105.56976362567,65212.92291725708,65451.56839185202,65663.44144259735
484,7771.61,65114.30778934101,65214.06908286141,65518.8856475968,65732.31637113402
485,7771.66,65142.34001078783,65233.97187129405,65623.85152117544,65756.16056027265
486,7771.71,65178.58057915678,65317.834593046995,65655.59287126824,65738.30681122413
487,7771.76,65196.54681683121,65438.11363382338,65641.91453090988,65806.24229222297
488,7771.81,65215.23496641879,65596.3798606159,65615.65815360377,65875.94452984002
489,7771.82,65221.664804026695,65611.47304285094,65609.22998129032,65873.59983444816
490,7771.86,65288.92909128724,65639.91307712793,65617.97048957465,65887.25511563916
491,7771.88,65333.68333884741,65639.45684160628,65663.89096502065,65884.25638570773
492,7771.91,65455.627331451346,65612.60932899234,65781.47470646445,65892.8424713423
493,7771.91,65455.627331451346,65612.60932899234,65781.47470646445,65892.8424713423
494,7771.94,65561.26082973537,65578.50559677382,65839.76072671279,65901.37388390595
495,7771.96,65621.01067703412,65536.40418274999,65863.17373014339,65917.84347408467
496,7771.97,65652.33444489136,65543.9378213225,65874.12688262844,65925.99760740812
497,7772.0,65728.7672147791,65565.60338316365,65891.27523274941,65957.47686785848
498,7772.01,65753.15318301662,65608.10099145437,65895.57261026076,65975.42074193583
499,7772.06,65824.45791333141,65795.12503213581,65879.96692083063,66034.00828088618
500,7772.11,65869.2510614615,65944.62459666985,65895.04821362234,66060.02911845395
501,7772.16,66048.84307171797,66081.88378084455,65973.31277095039,66041.4540488886
502,7772.21,66190.19280478431,66165.60169162755,66064.60459689275,66021.2207701521
503,7772.26,66278.22779328126,66250.32715108078,66161.6134962969,66044.01294308926
504,7772.31,66353.36316291291,66348.78572539096,66243.3870343689,66079.63553740329
505,7772.36,66438.79884782182,66412.475504441,66318.81523572502,66135.1685102612
506,7772.41,66548.40192165696,66463.15790735984,66376.75417071892,66225.33640212352
507,7772.46,66653.67214754847,66508.07498290148,66410.55272651774,66298.22015860482
508,7772.51,66716.79224815515,66595.20130550161,66439.02003191624,66338.03982955363
509,7772.56,66745.41681552607,66659.61483879598,66495.90595772627,66358.13444387955
510,7772.61,66787.09520495156,66688.53198101635,66538.45069448133,66350.13933953605
511,7772.66,66804.68309001088,66723.53246772388,66581.85538762799,66353.98217624771
512,7772.71,66783.57396086604,66775.88023564436,66599.9763716006,66389.1741997789
513,7772.76,66786.45028188778,66783.9050621852,66597.91800601712,66437.601937716
514,7772.81,66815.06614055432,66741.80619676763,66599.1900059711,66466.78164906986
515,7772.86,66816.96028316024,66691.26908318073,66630.50612658783,66467.59506393562
516,7772.91,66770.5841212079,66660.16706996389,66629.57592163418,66454.78258307412
517,7772.96,66701.5029247013,66667.76513862125,66577.52002616253,66400.27018841023
518,7773.01,66660.49334014462,66659.20602621874,66529.46264457826,66356.7088922618
519,7773.06,66673.59531023083,66592.83237379135,66499.57781783763,66311.03663762065
520,7773.11,66726.35168343376,66521.40411548935,66409.55100576396,66294.72620231668
521,7773.16,66753.38335215366,66497.45033188708,66328.23447092473,66311.40536252232
522,7773.21,66750.15591880234,66478.29075875435,66253.25246994049,66341.57321754332
523,7773.26,66726.54486312646,66438.23744901706,66254.05768326273,66377.73905735674
524,7773.31,66687.42322666074,66417.17124472291,66304.80687562958,66417.67478487865
525,7773.36,66558.05585314987,66435.53368159452,66377.51334056414,66476.52630116523
526,7773.41,66440.27678856539,66467.21032779104,66474.27008301983,66565.33254946794
527,7773.46,66355.44726389342,66480.63343695282,66580.15996117669,66659.90467404295
528,7773.48,66325.40910859883,66474.46837558733,66629.90656426846,66701.6168028376
529,7773.51,66311.95195279147,66458.43867163385,66693.69221871342,66751.52095777889
530,7773.56,66291.2594682436,66506.17387415055,66789.61314083467,66845.24207274495
531,7773.61,66253.48870257866,66558.73139012538,66820.11794737665,66959.05152710334
532,7773.66,66220.65777441746,66614.19975233173,66831.8385591992,67044.13598144212
533,7773.71,66206.0847905746,66643.43664706615,66875.10433768247,67066.87688227181
534,7773.76,66228.82830361699,66619.73661434863,66929.69813414301,67056.211976341
