,wav,10,30,50,70,90,110
254,8012.09,104115.44698352188,105686.78823368205,109874.15837801986,110539.80194892702,110191.11045843935,109858.68757930146
255,8012.14,106477.20879253511,106040.16725889758,109733.50742697399,110583.96680736958,110221.07867317011,109919.45785079781
256,8012.19,105702.79821150482,106765.10158737925,109652.67609834869,110579.56958775218,110301.93523952612,110006.92823789094
257,8012.24,104680.30292750671,107552.26862697286,109560.65115770034,110583.40618858692,110408.77871852672,110087.0294896383
258,8012.29,105139.38757505376,108385.81249801745,109405.2591013644,110512.91619249078,110445.17863688496,110170.47830239234
259,8012.34,106748.98391256666,109327.27850640893,109411.30312805691,110458.55921792009,110442.5911994638,110243.24165297943
260,8012.39,108355.37296264907,110411.339780961,109366.52032771496,110504.71500173798,110453.60202451592,110309.94529571882
261,8012.44,110475.62706719892,111437.74046264583,109385.91066746002,110537.2480167638,110510.90082758393,110397.89766399181
262,8012.44,110475.62706719892,111437.74046264583,109385.91066746002,110537.2480167638,110510.90082758393,110397.89766399181
263,8012.49,111567.51189877102,112061.68420173311,109461.99754547155,110505.39898647439,110580.4800960637,110466.96299178194
264,8012.49,111567.51189877102,112061.68420173311,109461.99754547155,110505.39898647439,110580.4800960637,110466.96299178194
265,8012.52,111638.19530945295,112130.06367365271,109571.27905339941,110498.41803184406,110627.4170692578,110488.79882584146
266,8012.54,111610.15471483338,112217.08548290972,109628.15203963546,110515.48403418149,110647.9127691139,110506.52292567227
267,8012.55,111548.70519981548,112238.21345443926,109630.07852802776,110526.40834647794,110656.93380264072,110514.82682701721
268,8012.57,111465.49760438393,112276.04430220206,109629.5928641933,110556.4584148879,110683.09416618559,110540.21394106437
269,8012.59,112110.40708818007,112284.7944181501,109623.69113456793,110573.8213155649,110689.12009357208,110558.43933696076
270,8012.6,112279.37174902631,112219.72984031869,109627.49831652212,110577.83997479282,110689.52609512731,110572.37732530439
271,8012.64,114069.66157955439,112184.72264643724,109673.15778777722,110543.85619602329,110665.86564967362,110660.33542715253
272,8012.65,114755.14500968503,112165.82014818766,109696.98728221036,110537.95024787867,110661.5718688018,110686.58134102084
273,8012.69,117731.18824692292,112106.18437027918,109775.06110685851,110482.95740907518,110646.46218227364,110804.2207798512
274,8012.74,120999.68487799779,111934.65640603927,109881.46980919181,110399.5132226871,110646.85297721402,111054.6901999921
275,8012.79,122719.49260172965,111933.9372193865,110176.03468961299,110291.0328014881,110636.05474295294,111264.31220161542
276,8012.84,123539.9420539402,111822.04179277303,110524.67655715182,110210.76177437653,110599.88643042884,111290.64198909982
277,8012.89,125393.7384470534,112078.80065053633,110873.13509388361,110167.03815950292,110636.04211873324,111390.39769194312
278,8012.94,126131.41109758802,112472.15414723578,111178.31344440243,110148.11658686714,110741.64822962417,111453.50284955281
279,8012.99,124584.24970882866,112856.08588532596,111543.18452549244,110157.16407585627,110814.1810428889,111515.2332421617
280,8013.04,120513.0091935477,113010.31641201524,111723.672203349,110241.2628050298,110870.3019341952,111539.56863295386
281,8013.09,114334.9110481969,112979.00397199237,111845.7229571008,110341.66058958518,110929.93719362661,111520.37918963152
282,8013.14,107352.15821547067,112939.84398739552,112007.2183491334,110279.57987150498,111009.3273751982,111511.59122551834
283,8013.19,100924.71219011281,113380.57664566165,112052.93388065186,110220.42942818148,111118.45474357434,111503.58609626236
284,8013.24,96671.2649788396,113696.4212866513,111977.42516668396,110234.2390494205,111255.51991959217,111526.46981214234
285,8013.29,95886.05733531808,113456.07699190735,111794.01866979201,110329.18521261022,111426.18075948101,111512.13380805786
286,8013.34,95904.284083833,113293.18897067264,111691.69618007488,110505.86649845506,111478.4806247675,111512.92103376705
287,8013.39,96703.05592874212,113025.27563377623,111613.53496970481,110752.67429701981,111504.06155475232,111498.00420524528
288,8013.44,99746.05291233803,112851.03794832595,111649.91444082242,111034.18272929091,111596.64851780441,111569.8041135753
289,8013.49,105489.95064185504,112423.62050004317,111824.45792671268,111327.67723009884,111640.98404318812,111682.16574484964
290,8013.54,112255.1856312954,112267.50886165943,111930.16235225214,111611.1484522958,111654.6270964073,111764.45137072167
291,8013.59,117415.75909739097,111653.95553118743,112012.94548665539,111792.51527467818,111670.41026440602,111838.7885576576
292,8013.64,120906.53928413072,111101.59150944918,112000.93483276515,111931.03787671552,111620.62711612196,111949.95346994077
293,8013.69,123253.52504213278,110824.4759674692,111811.55294486634,112126.38964573416,111555.29037400996,111972.25437520727
294,8013.74,123367.20890611103,110207.45519738416,111832.11529517434,112348.16868891883,111554.37669496285,112021.71671908419
295,8013.79,121377.67022108534,109786.24048947378,111838.78207962055,112590.90299382577,111593.94024653683,112083.11062690905
296,8013.84,119280.29011619276,109591.41057830461,111702.23437300531,112831.36320984163,111655.64325891298,112104.43246092112
297,8013.89,117139.84996162858,109421.73841486342,111621.39853889869,112870.06029131035,111804.66725814932,112133.22508553352
298,8013.94,114829.01653484639,109341.61550987577,111631.79145156174,112987.21450252003,111986.76463881305,112144.85515463947
299,8013.99,113372.09749662358,109699.72994781034,111710.36636435898,113167.96135990563,112191.01569064848,112138.73038647462
300,8014.04,112395.8209259868,110536.28221882123,111760.08108607771,113289.44176733775,112427.8613999721,112149.98266031827
301,8014.08,111368.22110827551,111088.17712983344,111869.80038954789,113318.70685073723,112602.9907272747,112160.53825079688
302,8014.09,110831.11648197754,111319.46921980532,111879.14397755869,113308.18603045981,112639.5617571892,112166.81784854358
303,8014.14,109082.89107067526,111930.15331256151,111755.84418806592,113216.05448108999,112797.3615588144,112244.95263425933
304,8014.19,108434.86828608593,112328.24238716303,111678.22338683982,113059.95967299119,112918.81633237032,112253.2703791636
305,8014.24,107279.8622945214,111931.74127116891,111832.35511677896,112979.4854216689,112999.87976342441,112257.84715054925
306,8014.29,105139.52502464905,111447.12142338212,112007.62081545126,113032.75553956699,113088.87584072066,112238.8607988923
307,8014.34,101934.56952711208,111047.35706421886,112526.37148312088,112998.06081705767,113143.57626276775,112263.27002509551
308,8014.39,99598.62200084138,110886.9997662072,112989.55196365058,112932.64016983096,113191.371615001,112336.95785122854
309,8014.44,99458.91804032627,110685.52976168106,113025.35697812845,112909.32562397694,113233.2420434144,112415.78433615409
310,8014.49,100582.7176088472,110820.47195272011,113353.5668886453,112957.40507343777,113258.44002041196,112505.98280521743
311,8014.54,103257.90298443918,111213.69708196062,113713.59317349653,113036.42366517455,113311.82625096319,112596.2990522086
312,8014.59,107107.89647823895,111695.10753861343,114052.97854544746,113126.88658958742,113363.80497679395,112700.53604556828
313,8014.64,111697.84949341533,112081.87555858387,114216.5152783258,113204.34030953526,113389.71100894333,112810.92382753993
314,8014.69,115335.21726459471,112218.08648042392,114137.51533670611,113248.39271517882,113399.16109348364,112846.32754337076
315,8014.74,117612.49924603416,112606.4588200226,114000.27072860955,113219.64624463001,113383.14498689324,112870.61188096277
316,8014.79,118850.50902288138,113368.16467050658,113797.03943520019,113214.09295042706,113396.70980116124,112922.40235790914
317,8014.84,118951.79597491294,114263.76994739559,113664.40961096887,113246.40473906317,113394.85900632745,112927.90680274511
318,8014.89,118108.27110843132,115353.4104357871,113410.02722087695,113334.33516444308,113364.81911874864,112920.98854635301
319,8014.94,116865.04783799256,115983.80699635824,113347.45464995678,113451.0504946261,113321.34254433103,112979.0555868745
320,8014.99,116089.91785356443,116056.8991644173,113273.19218802043,113500.57636042367,113257.57781903289,113094.42261178134
321,8015.04,116482.08540437091,116706.9120529693,113361.16293854063,113545.06243528744,113228.71566226696,113230.03236398991
322,8015.09,118018.47598629461,117000.14570356264,113574.62167032383,113667.08736388336,113180.40951777431,113392.05308986054
323,8015.14,119697.53748567375,117218.65803189421,113815.00027795158,113819.42963267084,113167.88010728803,113558.64884030579
324,8015.19,120250.10419555407,116959.58083832376,113977.63464864987,113960.2766494752,113144.95366491536,113687.41314312168
325,8015.24,121842.01461570748,116429.7858215642,114192.06863717298,114031.98597693762,113061.79738931995,113806.18972774841
326,8015.29,124091.01450141067,116153.95783963408,114229.79682949682,114061.23463847821,113003.02883700038,113900.11490441463
327,8015.34,124567.66233574269,115924.28234425647,114335.60236037846,113958.55678337137,112955.63970356675,114038.59663548833
328,8015.39,125200.08389380979,115650.24122959288,114472.58121682267,113831.72937568864,112924.10880550557,114139.83963965767
329,8015.44,126169.0084011271,115044.05395504813,114496.27556235233,113747.3769074483,112968.47174205426,114201.81930397403
330,8015.49,121378.06990507,114666.73136183858,114640.96625223041,113651.78687579243,113098.49693352007,114243.1702748326
331,8015.54,118433.14191359296,114422.17363601398,114674.124857258,113544.46745933498,113256.13220043796,114324.16266077387
332,8015.59,117584.3319595862,114341.1445471794,114709.40548643858,113501.6908066411,113457.06135048486,114394.02787601277
333,8015.64,116571.54454745133,114591.83386001793,114747.5843009362,113479.79849564744,113720.34667601381,114404.74915362276
334,8015.66,116246.7894181054,114701.5237222397,114781.02793584642,113476.04980735533,113841.09321732147,114420.0953152772
335,8015.69,115207.0421349009,114764.52204338314,114845.19377732686,113502.73978863259,114000.81803728089,114433.86003186586
336,8015.69,115207.0421349009,114764.52204338314,114845.19377732686,113502.73978863259,114000.81803728089,114433.86003186586
337,8015.71,114819.58730664973,114806.21251264012,114861.22478964501,113515.3656996581,114106.98233891405,114421.56181483754
338,8015.72,114326.88069255262,114853.0520177601,114874.46308745308,113509.59367932599,114144.77214870506,114416.83051732807
339,8015.74,112693.78071279268,114969.62718889737,114893.22086224871,113486.51088208087,114235.02283260351,114410.14016839674
340,8015.74,112693.78071279268,114969.62718889737,114893.22086224871,113486.51088208087,114235.02283260351,114410.14016839674
341,8015.75,111968.87438865639,115051.30705732323,114901.54391196936,113481.04066632195,114285.17589914877,114408.95024935457
342,8015.78,109609.05266939326,115297.25931082264,114889.37205967403,113457.27973899734,114407.04608912814,114400.07690876021
343,8015.79,108818.5602693966,115359.41991398882,114904.06564930486,113449.04705295984,114446.38809380308,114399.7067696178
344,8015.81,107049.08041811136,115274.72755032308,114929.58944433565,113432.78339283893,114518.42753000789,114395.67757746074
345,8015.84,105533.46550741838,115135.01623563725,114984.57649673059,113438.57396872125,114585.49424215322,114391.03920060891
346,8015.89,103367.0034017506,114805.38163337664,114842.94212446286,113411.67174514946,114664.1620700516,114400.11339859148
347,8015.94,101221.4282403598,114473.962905619,114646.30781891392,113383.82639514188,114717.65091832337,114473.70389514962
348,8015.99,102006.68527937662,114114.24531219207,114450.29750818003,113413.1437579015,114784.1706593748,114594.6389484872
349,8016.03,103087.94880487252,113953.5061610922,114205.58059565029,113579.28366763271,114816.72038131554,114626.63239885493
350,8016.04,103119.00214951558,113863.9716026694,114155.49403332388,113622.5403488082,114833.3230337564,114636.30382482702
351,8016.09,105496.3517220035,113456.44236254145,113910.82588718149,113853.51019174118,114922.48254660954,114654.04838711793
352,8016.14,112770.02055135126,113203.60580777981,113705.09018688658,114106.01499606896,115003.40750147798,114749.13613162612
353,8016.19,120573.13855558592,113120.50386812005,113583.6786628497,114397.99074141953,115061.66044918227,114901.17170151346
354,8016.24,126621.67255253145,113138.5034183583,113506.65941897461,114707.07886991806,115086.63793999351,115032.72815014764
355,8016.29,131109.6749134588,113019.71166710078,113412.29546569525,114969.0665113652,115111.67431831677,115103.70241985824
356,8016.34,130890.47303369404,112678.55292560584,113358.07795038796,115216.7106527087,115146.82198532908,115199.70793608477
357,8016.39,127568.73274285343,112407.78524076055,113175.01086924896,115454.94963428717,115180.18729163268,115270.37070045041
358,8016.44,124533.11989390165,111910.08749341244,112823.57066329775,115596.9083876811,115252.75538060338,115312.7342889912
359,8016.49,120866.79890689172,111947.34660195658,112531.82231534498,115688.2814315004,115333.82160005729,115373.5083837278
360,8016.54,116381.41546499169,112558.40717710703,112412.60498300362,115714.78298021002,115427.3212476816,115446.83201787117
361,8016.59,112182.29436482069,112233.6895449708,112610.51618681144,115766.7016171005,115466.73399822829,115533.99537898455
