,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,snr,period,period_h,TIC,Sector,note,dur_over_period,TPF,check period,
1514,8804,8807,79699,79702,1338.1479898536,1338.15215651488,71.7208746324041,5.43116690378576,0.282508254051208,0.004166661280124,17805,2.39843877420987,0.153628665066177,3.68708796158825,150321663,1,,0.02712163956075,,,
256,14282,14285,421756,421759,1813.23133204645,1813.23549863173,308.176062568487,38.6362323423157,1.16700172424316,0.004166585280473,14908,3.55927560645362,0.154730989211222,3.71354374106932,470768963,18,,0.026927930220786,,,
416,14113,14117,458375,458379,1864.08692977392,1864.09248530835,215.299068949873,4.2738851924012,0.804605007171631,0.00555553442473,17334,3.31980017150945,0.207361823505913,4.97668376414191,233721941,20,,0.026791500628232,,,
1672,2124,2128,290493,290497,1630.92351363043,1630.9290691934,55.6159834048648,3.28777019043918,0.258541226387024,0.005555562971495,15402,2.5353751064741,0.210659397090128,5.05582553016306,93927394,12,,0.026372253259218,,,
1671,2124,2128,290493,290497,1630.92351363043,1630.9290691934,55.6159834048648,3.28777019043918,0.258541226387024,0.005555562971495,15402,2.5353751064741,0.210659397090128,5.05582553016306,93927394,12,,0.026372253259218,,,
1259,7470,7476,532091,532097,1966.46878009859,1966.47711357047,97.9102520772963,3.68797801548294,0.334058880805969,0.008333471883589,17918,2.67880217519632,0.318771248799958,7.65050997119899,352949913,24,,0.026142482783379,,,
1570,6493,6497,355153,355157,1720.72107207932,1720.72662758403,63.2992100812344,2.02585272665333,0.274572491645813,0.005555504709719,14408,2.64713573963833,0.214621811830987,5.15092348394369,166088525,15,,0.025885089042552,,,
1944,11670,11675,455912,455917,1860.66739071479,1860.6743351858,64.5748070298557,2.79172923708524,0.229581952095032,0.006944471004317,17334,3.26224989111589,0.272676072034669,6.54422572883205,160618342,20,,0.025467841576631,,,
1173,14594,14599,458862,458867,1864.76462716778,1864.77157163378,93.039081392083,3.13690665144634,0.356300234794617,0.006944465997776,17334,3.26224989111589,0.272676072034669,6.54422572883205,160618342,20,,0.025467823215867,,,
770,5036,5041,333524,333529,1690.6864841868,1690.69342867159,131.35925323783,6.00582297271001,0.499175906181335,0.006944484790893,13632,2.66642995074643,0.273282408155611,6.55877779573467,59025325,14,,0.025411386110659,,,
1062,13535,13542,300881,300888,1645.34799034967,1645.35771248045,181.32967135662,8.92626308298818,0.38386869430542,0.009722130775572,18805,2.85538406007483,0.383020293934198,9.19248705442076,356851419,12,,0.025382808507902,,,
1287,5076,5081,291562,291567,1632.40178398577,1632.40872833133,139.421714267964,11.5620665065041,0.327552318572998,0.006944345564534,18802,2.48990692190729,0.278392738206577,6.68142571695785,260655797,12,,0.024944420638519,,,
2203,4,7,208887,208890,1517.58035854721,1517.58452522889,66.1186645847767,9.98938875601642,0.202818036079407,0.004166681681681,13121,2.37036907776925,0.167580897432605,4.02194153838253,155719375,8,sys,0.024863703116023,,,
2032,12445,12451,165207,165213,1456.90977100348,1456.91810446127,67.4213418167416,1.42439737381095,0.218003392219543,0.008333457793924,17587,2.37840711319793,0.335855345143036,8.06052828343287,167812509,5,,0.024812640067928,,,
1986,6405,6411,273467,273473,1607.27089687672,1607.27923008864,71.3431454194191,2.73364228298584,0.224282622337341,0.008333211919307,16498,2.56163282336403,0.336498427916713,8.07596227000111,167812509,11,,0.024764489899399,,,
1414,322,329,564100,564107,2010.93165432145,2010.94137670779,105.588794792451,4.11657056961599,0.302688479423523,0.009722386346311,16643,2.30060241831916,0.395547763010274,9.49314631224657,157552943,26,,0.02457955082926,,,
1774,12586,12589,457941,457944,1863.48972969326,1863.49389621802,44.4502949753912,2.77276828538626,0.244845032691956,0.004166524766106,16241,2.27446098833838,0.170320677437265,4.08769625849436,138291351,20,,0.024462824061046,,,
1301,1803,1809,425909,425916,1818.99585127397,1819.00557368618,186.78385957587,8.73593961818292,0.324293971061707,0.009722412205065,15797,2.30278498087885,0.398527905698489,9.56466973676374,272781143,19,,0.024395812855375,,,
1707,8226,8231,159988,159993,1449.65997435559,1449.66691869217,88.1801068146658,2.40272573319863,0.253131747245789,0.006944336574634,17573,3.61046569282294,0.284776271416878,6.83463051400507,260972843,5,,0.024385235961139,,,
1975,11891,11899,476179,476187,1888.8158903573,1888.82700159025,91.980207073415,1.36304658464118,0.225177645683289,0.011111232952089,18156,2.16564300430292,0.457087454659325,10.9700989118238,199573123,21,,0.024308768133596,,,
2177,7672,7675,356346,356349,1722.38226718746,1722.38643392659,65.0673599065068,8.84299440064045,0.204897165298462,0.004166739125367,17449,4.46617614530362,0.173811852784037,4.17148446681689,421558642,15,,0.023972698401324,,,
966,6543,6546,215447,215450,1526.68986136972,1526.69402808679,86.3365770966936,5.62036952931972,0.414123773574829,0.004166717071257,13121,2.61767983757193,0.174219448552808,4.18126676526738,93995252,8,,0.023916486396144,,,
2214,2105,2108,153849,153852,1441.14021387303,1441.14438055218,38.3082837379453,1.9480182645751,0.202124953269958,0.00416667915124,17367,2.09601288463322,0.176103082807227,4.22647398737344,415333201,5,,0.023660455483344,,,
1782,4612,4615,468235,468238,1877.78172805533,1877.78589466217,53.6694449720312,4.72234283425738,0.244255661964416,0.004166606836861,17311,2.61419801448745,0.176326157778904,4.23182778669369,258804174,21,,0.023630111886664,,,
2224,1369,1372,407224,407227,1793.0484194507,1793.05258611374,42.7193430118309,3.03760467428015,0.201138019561768,0.004166663046362,14908,4.09118559254634,0.177183750766048,4.25241001838515,370065236,18,,0.023516056231723,,,
2159,10415,10421,82136,82142,1341.53588104085,1341.54421424194,109.698876480802,4.58762877203962,0.206366539001465,0.008333201083133,17804,3.65754650958681,0.362644574016548,8.70346977639716,273550465,1,,0.022978976331665,,,
2120,13469,13472,321544,321547,1674.04750726311,1674.05167387818,44.1465835124685,3.28022668459893,0.20927906036377,0.004166615064605,19281,5.96842757464994,0.183414984827598,4.40195963586234,345176678,13,,0.022716873806802,,,
2121,13469,13472,321544,321547,1674.04750726311,1674.05167387818,44.1465835124685,3.28022668459893,0.20927906036377,0.004166615064605,19281,5.96842757464994,0.183414984827598,4.40195963586234,345176678,13,,0.022716873806802,,,
552,15583,15591,542275,542283,1980.61351569761,1980.62462697455,325.770749116001,10.405430076648,0.631967186927795,0.01111127694594,16623,2.03234883584104,0.489691730405804,11.7526015297393,387446084,24,,0.022690350389892,,,
1048,5790,5793,313079,313082,1662.29003839128,1662.29420499843,77.1676644817504,3.64278425175283,0.389332175254822,0.004166607147454,19281,4.04118825745987,0.184125701088068,4.41901682611364,406776177,13,,0.022629144778985,,,
1721,12479,12482,320549,320552,1672.6648349925,1672.66900156496,61.0842932375465,3.79676289657117,0.250725030899048,0.004166572457052,19281,4.04118825745987,0.184125701088068,4.41901682611364,406776177,13,,0.022628956372903,,,
512,11625,11630,476139,476144,1888.75905709061,1888.76600164968,213.895093873448,5.71192633837718,0.674600601196289,0.006944559070917,17930,3.25014235672393,0.31011208478441,7.44269003482585,229683574,21,,0.022393706700417,,,
81,4759,4764,195132,195137,1498.47529958208,1498.48224402596,521.17711607384,10.696709078481,2.68353939056396,0.006944443880002,16063,2.6264709146139,0.310117800762917,7.44282721831002,97348925,7,,0.022392922505313,,,
949,7446,7451,338599,338604,1697.73218389066,1697.73912820222,121.62300459731,6.78755241944521,0.42098593711853,0.006944311564894,14045,2.11695153932926,0.310580673195908,7.4539361567018,229683574,14,,0.022359123294558,,,
455,12578,12583,499520,499525,1921.23324782211,1921.24019239166,218.805406597279,6.66341995057692,0.751950979232788,0.00694456954443,16209,2.27142806194146,0.310791830290871,7.4590039269809,229683574,22,,0.022344762209259,,,
1787,1283,1289,248456,248462,1572.53710148478,1572.54543501571,110.26369244159,10.67039358954,0.24353015422821,0.008333530937307,15966,2.81587767704062,0.375603966810623,9.01449520345496,333289147,10,,0.022187015243928,,,
2078,2551,2555,250103,250107,1574.82059840518,1574.82615387211,49.3070413405361,1.20696150186219,0.213510751724243,0.005555466924307,15248,2.80301002999008,0.254289598947936,6.10295037475047,260127241,10,,0.021847008085629,,,
791,5996,6001,179569,179574,1476.86203943908,1476.86898387996,97.4419701658875,1.47049414438115,0.487562298774719,0.006944440883217,14532,2.35823275606998,0.319370993885318,7.66490385324763,251135630,6,,0.021744118959378,,,
1732,9093,9097,454435,454439,1858.61996088174,1858.62551634464,59.7620072104616,1.57662226097593,0.2497478723526,0.005555462902521,16220,2.78091248048607,0.260267919606663,6.24643007055991,252875556,20,,0.021345169665616,,,
1274,5401,5405,373668,373672,1746.43843017849,1746.44398563316,70.3774115077949,1.46289721574187,0.330942869186401,0.005555454670002,14908,3.10306270188657,0.260783419668725,6.25880207204941,165528645,16,,0.021302944324678,,,
1742,10209,10212,125549,125552,1401.83143139455,1401.83559810792,44.2266774423649,1.52202778184631,0.248701572418213,0.00416671337598,13153,3.09987612909802,0.196627971048327,4.71907130515984,101125235,3,,0.02119084763864,,,
1690,9441,9444,124779,124782,1400.76408286229,1400.76824949767,63.0591791756018,3.77974233640745,0.25584614276886,0.004166635377715,13153,2.96067567765642,0.201313292520144,4.83151902048345,32433767,3,,0.020697269045451,,,
1964,5947,5950,354576,354580,1719.92095704291,1719.92651264378,64.4508329543218,4.65200688495851,0.226656794548035,0.005555600867865,17449,3.34990622143383,0.272877240970924,6.54905378330217,160618342,15,,0.020359341248459,,,
2227,9165,9169,398669,398673,1781.16287559126,1781.16843103602,64.8889666483488,3.70508290168011,0.200894117355347,0.005555444763331,13532,2.14015435743469,0.273365706566141,6.56077695758739,352239584,17,,0.020322390957941,,,
623,7029,7035,158791,158797,1448.00318255276,1448.01151593295,169.258412382466,2.77170863146132,0.577903747558594,0.00833338018856,17573,2.29275878086574,0.412681763094968,9.90436231427923,246896205,5,,0.020193235887292,,,
728,3785,3788,427916,427919,1821.78298147585,1821.78714811614,93.1668057209743,3.68846646410776,0.522136807441711,0.004166640288076,16098,3.91659682473397,0.207699615495058,4.9847907718814,233721941,19,,0.020060895530041,,,
1176,9299,9302,534621,534624,1969.98420285889,1969.98836953549,74.5902504642773,3.83555904817625,0.355428814888,0.004166676600562,17917,3.10386570279467,0.207748896406636,4.98597351375926,233721941,24,,0.020056311598433,,,
1844,12952,12958,84721,84727,1345.12901708513,1345.13735029479,76.911153353489,2.93812517864035,0.238385200500488,0.008333209659668,17795,2.41136899232229,0.415505843522806,9.97214024454735,211414575,1,,0.020055577531753,,,
1845,12952,12958,84721,84727,1345.12901708513,1345.13735029479,76.911153353489,2.93812517864035,0.238385200500488,0.008333209659668,17795,2.41136899232229,0.415505843522806,9.97214024454735,211414575,1,,0.020055577531753,,,
1733,1041,1044,248203,248206,1572.18181124471,1572.18597791175,67.926670378277,8.03301872636385,0.24953305721283,0.004166667036316,15971,2.41284528452939,0.208699801158986,5.00879522781567,41168549,10,,0.019964882636097,,,
1523,12576,12580,299925,299929,1644.01690429163,1644.02245979005,102.872629927616,9.58154992191292,0.281632781028748,0.005555498419199,18802,2.48990692190729,0.278392738206577,6.68142571695785,260655797,12,,0.019955615419382,,,
353,14864,14868,263867,263871,1593.93719540328,1593.94275083575,200.970021563182,6.25523877408658,0.907968163490295,0.005555432472192,15971,2.33902156511095,0.279064327213383,6.69754385312118,260655797,10,,0.019907354435682,,,
1331,9588,9592,81303,81307,1340.37523672642,1340.3807923337,103.043332674496,8.76126625875776,0.318248271942139,0.005555607280712,17805,2.98068348497131,0.279140423563176,6.69937016551624,260655797,1,,0.019902553739067,,,
807,5950,5954,76760,76764,1334.065490256,1334.07104582733,148.221608052248,8.99916506693196,0.479658007621765,0.005555571332934,17805,2.98068348497131,0.279140423563176,6.69937016551624,260655797,1,,0.019902424958801,,,
1684,7747,7750,336280,336283,1694.51330757024,1694.51747427448,85.8049259186394,13.8060349143599,0.256580352783203,0.004166704239196,18125,2.10920425179566,0.209684443940454,5.0324266545709,271883146,14,,0.019871308337872,,,
1573,10288,10291,301037,301040,1645.56779110691,1645.571957681,53.7017096119769,3.60335502545513,0.274128556251526,0.004166574091414,15402,2.5353751064741,0.210659397090128,5.05582553016306,93927394,12,,0.019778724087164,,,
1572,10288,10291,301037,301040,1645.56779110691,1645.571957681,53.7017096119769,3.60335502545513,0.274128556251526,0.004166574091414,15402,2.5353751064741,0.210659397090128,5.05582553016306,93927394,12,,0.019778724087164,,,
2090,16838,16841,324922,324925,1678.73533515735,1678.73950181415,65.4238152975351,7.65434665671535,0.212619662284851,0.004166656799271,19283,2.9413323321198,0.213425923754364,5.12222217010473,150321663,13,,0.019522730537957,,,
407,6709,6713,273778,273782,1607.7063978573,1607.71195347452,216.647080188461,14.5379255655747,0.817449688911438,0.005555617221034,16363,2.98390131504677,0.28458008619392,6.82992206865408,316577292,11,,0.019522157348875,,,
1169,9481,9485,81196,81200,1340.22876524137,1340.23432072036,110.048231084901,2.37397212097803,0.357236862182617,0.005555478991027,17805,2.27018612528331,0.284840080129938,6.8361619231185,260972843,1,,0.019503852788178,,,
1788,3455,3461,231783,231789,1549.38096861023,1549.38930199276,84.9202245819597,1.55615217090441,0.243528008460999,0.008333382529145,15467,2.23432027695874,0.434402734296637,10.4256656231193,192941085,9,,0.019183540689812,,,
1892,6320,6324,530916,530920,1964.83520439801,1964.84075986099,81.1721637654649,5.30967957054904,0.234178185462952,0.005555462978919,17918,2.52506930271034,0.295966765752985,7.10320237807165,351687221,24,,0.018770563528594,,,
1353,6867,6872,293360,293365,1634.90223286189,1634.90917728965,104.582123420102,5.99037972593836,0.312949895858765,0.006944427754206,18805,2.85538406007483,0.383020293934198,9.19248705442076,356851419,12,,0.018130704467056,,,
1189,6733,6737,197113,197117,1501.22668149307,1501.23223701953,104.67462458443,10.0949170337204,0.350330710411072,0.005555526464832,16063,2.6264709146139,0.310117800762917,7.44282721831002,97348925,7,,0.017914245654925,,,
883,13956,13960,439336,439340,1837.64313088316,1837.64868647853,124.061866827217,7.15345484782141,0.447315216064453,0.005555595366332,15968,2.65404447373454,0.310691377418717,7.45659305804921,229683574,19,,0.017881395397867,,,
1122,2735,2739,426842,426846,1820.29029126945,1820.29584682488,102.287204909966,5.66859786908448,0.367404580116272,0.005555555434967,15968,2.65404447373454,0.310691377418717,7.45659305804921,229683574,19,,0.017881266873653,,,
1059,12045,12049,382371,382375,1758.52552605722,1758.53108152547,117.324616497638,7.91781502144295,0.385191440582275,0.005555468246712,14724,2.26616359454852,0.310726290594971,7.4574309742793,229683574,16,,0.017878977141183,,,
1736,15363,15368,459633,459638,1865.83500871127,1865.8419532796,62.4614514529262,1.91991030819089,0.249256610870361,0.006944568327526,17334,2.20745949461053,0.393292212259029,9.4390130942167,199573123,20,,0.01765752819675,,,
2113,1511,1515,175057,175061,1470.59532647577,1470.60088211518,46.2300528001972,1.84306362933204,0.210600018501282,0.005555639411796,14532,2.35823275606998,0.319370993885318,7.66490385324763,251135630,6,,0.01739556665497,,,
1106,9267,9270,554954,554957,1998.22366757697,1998.2278342854,81.3925412629497,3.56936482790575,0.370777606964111,0.004166708425146,16946,2.48533130428835,0.24021612979612,5.76518711510688,360020321,25,,0.017345664625779,,,
139,10040,10046,536675,536681,1972.83564545145,1972.84397886303,551.679937404629,8.99842262768325,1.7731511592865,0.00833341157977,16623,2.03234883584104,0.489691730405804,11.7526015297393,387446084,24,,0.01701766859094,,,
2211,14052,14055,166822,166825,1459.15741762654,1459.16158419859,46.3436426805031,3.00320264061176,0.202333211898804,0.004166572049144,17574,2.26455112102278,0.24772993315709,5.94551839577016,167453276,5,,0.016819009297927,,,
