phi,flux,t,flux_err
13.192723455873068,616.0289328854986,1332.4983093308128,5.3483853
13.217568504178308,610.6243561058225,1332.4996982478654,5.3483853
13.242413548330859,617.0214278095682,1332.5010871646857,5.3483853
13.267258596636099,610.8695174520544,1332.5024760817382,5.3483853
13.292103640760178,618.9837682583349,1332.503864998557,5.3483853
13.316948689065418,623.1351360628307,1332.5052539156095,5.3483853
13.34179373736659,616.1861316015827,1332.5066428326618,5.3483853
13.366638781506941,625.0683594580985,1332.5080317494815,5.3483853
13.39148382981218,623.9388900067333,1332.509420666534,5.3483853
13.41632887394846,615.7199323787922,1332.5108095833534,5.3483853
13.441173922253704,620.3175842114028,1332.512198500406,5.3483853
13.466018966394051,618.0325983925554,1332.5135874172256,5.3483853
13.490864014695223,622.5539130728515,1332.514976334278,5.3483853
13.515709058823372,616.8473236894862,1332.5163652510969,5.3483853
13.565399155441986,625.0016838627209,1332.5191430852024,5.3483853
13.590244199570135,624.8527039446192,1332.5205320020214,5.3483853
13.615089247863173,617.1990027154717,1332.5219209190732,5.3483853
13.639934292011654,620.8548940066689,1332.5233098358933,5.3483853
13.6647793403291,628.1527592808543,1332.5246987529465,5.3483853
13.689624384453177,621.0874569771818,1332.5260876697653,5.3483853
13.714469432746215,618.728919867027,1332.527476586817,5.3483853
13.739314476898768,617.8432489740019,1332.5288655036375,5.3483853
13.76415952519994,614.464734752312,1332.5302544206897,5.3483853
13.789004569328089,615.2712234697362,1332.5316433375087,5.3483853
13.81384961762926,614.5811872082635,1332.533032254561,5.3483853
13.83869466178181,620.7741341963367,1332.5344211713814,5.3483853
13.863539705922161,617.7951251248859,1332.535810088201,5.3483853
13.888384754211131,619.1421999259667,1332.5371990052527,5.3483853
13.913229798351479,621.9167928363513,1332.5385879220723,5.3483853
13.938074846656722,622.474122730741,1332.5399768391248,5.3483853
13.962919890793001,622.3645995530682,1332.5413657559443,5.3483853
13.987764939098241,622.5819929352333,1332.5427546729968,5.3483853
14.012609983238592,623.0153366773209,1332.5441435898165,5.3483853
14.037455027374872,623.9495388026946,1332.545532506636,5.3483853
14.062300075680112,625.2324958386985,1332.5469214236884,5.3483853
